Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,3,21,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,5,41,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,20,3,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,19,13,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,13,28,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,17,33,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L04,33,Male,L2 Learner,,25,9,0,1.33,37,0,49,14,16,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,9,15,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,7,35,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,2,40,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L05,47,Male,L2 Learner,,20,14,0,0,31,3,39,10,10,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,20,3,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,19,13,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,13,28,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,17,33,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L06,31,Male,L2 Learner,,27,14,0,3.375,40,4,44,12,12,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,17,18,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,5,41,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L07,38,Male,L2 Learner,,23,10,0,0.33,26,3,35,3,4,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,4,20,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,18,23,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,7,35,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,12,38,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,2,40,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,6,45,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,11,48,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L08,29,Female,L2 Learner,,19,7,0,0,22,1,36,7,5,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,8,26,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,5,41,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L09,20,Female,L2 Learner,,20,8,8,0,33,4,34,11,11,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,20,3,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,18,23,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L10,17,Female,L2 Learner,,34,13,0,2,38,3,45,20,20,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L11,49,Male,L2 Learner,,34,13,0,1,40,10,33,19,19,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
